,img,label
1764,"[0.4077802, 0.5023078, 0.3195843, 0.5788444, 0.3082515, 0.4236282, 0.3651671, 0.6503807, 0.3491083, 0.3149062, 0.7578693, 0.8002361, 0.7469636, 0.0958789]",1
1765,"[0.4077803, 0.5023079, 0.3195844, 0.5788445, 0.3082516, 0.4236283, 0.3651672, 0.6503808, 0.3491084, 0.3149063, 0.7578694, 0.8002362, 0.7469637, 0.095879]",1
1766,"[0.4077804, 0.502308, 0.3195845, 0.5788446, 0.3082517, 0.4236284, 0.3651673, 0.6503809, 0.3491085, 0.3149064, 0.7578695, 0.8002363, 0.7469638, 0.0958791]",1
1767,"[0.4077805, 0.5023081, 0.3195846, 0.5788447, 0.3082518, 0.4236285, 0.3651674, 0.650381, 0.3491086, 0.3149065, 0.7578696, 0.8002364, 0.7469639, 0.0958792]",1
1768,"[0.4077806, 0.5023082, 0.3195847, 0.5788448, 0.3082519, 0.4236286, 0.3651675, 0.6503811, 0.3491087, 0.3149066, 0.7578697, 0.8002365, 0.746964, 0.0958793]",1
1769,"[0.4077807, 0.5023083, 0.3195848, 0.5788449, 0.308252, 0.4236287, 0.3651676, 0.6503812, 0.3491088, 0.3149067, 0.7578698, 0.8002366, 0.7469641, 0.0958794]",1
1770,"[0.4077808, 0.5023084, 0.3195849, 0.578845, 0.3082521, 0.4236288, 0.3651677, 0.6503813, 0.3491089, 0.3149068, 0.7578699, 0.8002367, 0.7469642, 0.0958795]",1
1771,"[0.4569667, 0.4810051, 0.388819, 0.5700234, 0.3823432, 0.4028443, 0.478063, 0.6482802, 0.4559586, 0.3075065, 0.8062369, 0.8162555, 0.8025202, 0.1147902]",1
1772,"[0.4569668, 0.4810052, 0.3888191, 0.5700235, 0.3823433, 0.4028444, 0.4780631, 0.6482803, 0.4559587, 0.3075066, 0.806237, 0.8162556, 0.8025203, 0.1147903]",1
1773,"[0.4569669, 0.4810053, 0.3888192, 0.5700236, 0.3823434, 0.4028445, 0.4780632, 0.6482804, 0.4559588, 0.3075067, 0.8062371, 0.8162557, 0.8025204, 0.1147904]",1
1774,"[0.456967, 0.4810054, 0.3888193, 0.5700237, 0.3823435, 0.4028446, 0.4780633, 0.6482805, 0.4559589, 0.3075068, 0.8062372, 0.8162558, 0.8025205, 0.1147905]",1
1775,"[0.4569671, 0.4810055, 0.3888194, 0.5700238, 0.3823436, 0.4028447, 0.4780635, 0.6482806, 0.455959, 0.3075069, 0.8062373, 0.8162559, 0.8025206, 0.1147906]",1
1776,"[0.4569672, 0.4810056, 0.3888195, 0.5700239, 0.3823437, 0.4028448, 0.4780636, 0.6482807, 0.4559591, 0.307507, 0.8062374, 0.816256, 0.8025207, 0.1147907]",1
1777,"[0.4569673, 0.4810057, 0.3888196, 0.570024, 0.3823438, 0.4028449, 0.4780637, 0.6482808, 0.4559592, 0.3075071, 0.8062375, 0.8162561, 0.8025208, 0.1147908]",1
1778,"[0.4569674, 0.4810058, 0.3888197, 0.5700241, 0.3823439, 0.402845, 0.4780638, 0.6482809, 0.4559593, 0.3075072, 0.8062376, 0.8162562, 0.8025209, 0.1147909]",1
1779,"[0.4569675, 0.4810059, 0.3888198, 0.5700242, 0.382344, 0.4028451, 0.4780639, 0.648281, 0.4559594, 0.3075073, 0.8062377, 0.8162563, 0.802521, 0.114791]",1
1780,"[0.4569676, 0.481006, 0.3888199, 0.5700243, 0.3823441, 0.4028452, 0.478064, 0.6482811, 0.4559595, 0.3075074, 0.8062378, 0.8162564, 0.8025211, 0.1147911]",1
1781,"[0.4569677, 0.4810061, 0.38882, 0.5700244, 0.3823442, 0.4028453, 0.4780641, 0.6482812, 0.4559596, 0.3075075, 0.8062379, 0.8162565, 0.8025212, 0.1147912]",1
1782,"[0.4266845, 0.4895019, 0.3652611, 0.5614823, 0.3631807, 0.4256886, 0.4363289, 0.6370311, 0.4265693, 0.3405963, 0.7884366, 0.8023102, 0.7631979, 0.1472643]",1
1783,"[0.4266846, 0.489502, 0.3652612, 0.5614824, 0.3631808, 0.4256887, 0.436329, 0.6370312, 0.4265694, 0.3405964, 0.7884367, 0.8023103, 0.763198, 0.1472644]",1
1784,"[0.4266847, 0.4895021, 0.3652613, 0.5614825, 0.3631809, 0.4256888, 0.4363291, 0.6370313, 0.4265695, 0.3405965, 0.7884368, 0.8023104, 0.7631981, 0.1472645]",1
1785,"[0.4266848, 0.4895022, 0.3652614, 0.5614826, 0.363181, 0.4256889, 0.4363293, 0.6370314, 0.4265696, 0.3405966, 0.7884369, 0.8023105, 0.7631982, 0.1472646]",1
1786,"[0.4266849, 0.4895023, 0.3652615, 0.5614827, 0.3631811, 0.425689, 0.4363294, 0.6370315, 0.4265697, 0.3405967, 0.788437, 0.8023106, 0.7631983, 0.1472647]",1
1787,"[0.426685, 0.4895024, 0.3652616, 0.5614828, 0.3631812, 0.4256891, 0.4363295, 0.6370316, 0.4265698, 0.3405968, 0.7884371, 0.8023107, 0.7631984, 0.1472648]",1
1788,"[0.4266851, 0.4895025, 0.3652617, 0.5614829, 0.3631813, 0.4256892, 0.4363296, 0.6370317, 0.4265699, 0.3405969, 0.7884372, 0.8023107, 0.7631985, 0.1472649]",1
1789,"[0.4266852, 0.4895026, 0.3652618, 0.561483, 0.3631814, 0.4256893, 0.4363297, 0.6370318, 0.42657, 0.340597, 0.7884373, 0.8023109, 0.7631986, 0.147265]",1
1790,"[0.4266853, 0.4895027, 0.3652619, 0.5614831, 0.3631815, 0.4256894, 0.4363298, 0.6370319, 0.4265701, 0.3405971, 0.7884374, 0.8023109, 0.7631987, 0.1472651]",1
1791,"[0.4266854, 0.4895028, 0.365262, 0.5614832, 0.3631816, 0.4256895, 0.4363299, 0.637032, 0.4265702, 0.3405972, 0.7884375, 0.8023111, 0.7631988, 0.1472652]",1
1792,"[0.4266855, 0.4895029, 0.3652621, 0.5614833, 0.3631817, 0.4256896, 0.43633, 0.6370321, 0.4265703, 0.3405973, 0.7884376, 0.8023111, 0.7631989, 0.1472653]",1
1793,"[0.4626656, 0.4921191, 0.4059079, 0.563931, 0.3966167, 0.4289012, 0.4776952, 0.6337812, 0.456547, 0.3447957, 0.7890938, 0.7685174, 0.7923394, 0.1638808]",1
1794,"[0.4626657, 0.4921192, 0.405908, 0.5639311, 0.3966168, 0.4289013, 0.4776953, 0.6337813, 0.4565471, 0.3447958, 0.7890939, 0.7685175, 0.7923395, 0.1638809]",1
1795,"[0.4626658, 0.4921193, 0.4059081, 0.5639312, 0.3966169, 0.4289014, 0.4776954, 0.6337814, 0.4565472, 0.3447959, 0.789094, 0.7685176, 0.7923396, 0.163881]",1
1796,"[0.4626659, 0.4921194, 0.4059082, 0.5639313, 0.396617, 0.4289015, 0.4776955, 0.6337815, 0.4565473, 0.344796, 0.7890941, 0.7685177, 0.7923397, 0.1638811]",1
1797,"[0.462666, 0.4921195, 0.4059083, 0.5639314, 0.3966171, 0.4289016, 0.4776956, 0.6337816, 0.4565474, 0.3447961, 0.7890942, 0.7685178, 0.7923398, 0.1638812]",1
1798,"[0.4626661, 0.4921196, 0.4059084, 0.5639315, 0.3966172, 0.4289017, 0.4776957, 0.6337817, 0.4565475, 0.3447962, 0.7890943, 0.7685179, 0.7923399, 0.1638813]",1
1799,"[0.4626662, 0.4921197, 0.4059085, 0.5639316, 0.3966173, 0.4289018, 0.4776958, 0.6337818, 0.4565476, 0.3447963, 0.7890944, 0.768518, 0.79234, 0.1638814]",1
1800,"[0.4626663, 0.4921198, 0.4059086, 0.5639317, 0.3966174, 0.4289019, 0.4776959, 0.6337819, 0.4565477, 0.3447964, 0.7890945, 0.7685181, 0.7923401, 0.1638815]",1
1801,"[0.4626664, 0.4921199, 0.4059087, 0.5639318, 0.3966175, 0.428902, 0.477696, 0.633782, 0.4565478, 0.3447965, 0.7890946, 0.7685182, 0.7923402, 0.1638816]",1
1802,"[0.4626665, 0.49212, 0.4059088, 0.5639319, 0.3966176, 0.4289021, 0.4776961, 0.6337821, 0.4565479, 0.3447966, 0.7890947, 0.7685183, 0.7923403, 0.1638817]",1
1803,"[0.4626666, 0.4921201, 0.4059089, 0.563932, 0.3966177, 0.4289022, 0.4776962, 0.6337822, 0.456548, 0.3447967, 0.7890948, 0.7685184, 0.7923404, 0.1638818]",1
1804,"[0.4768364, 0.4921338, 0.4045586, 0.5685992, 0.3930365, 0.4084063, 0.4770874, 0.6357036, 0.459725, 0.3029265, 0.8030962, 0.7980836, 0.8077508, 0.0912346]",1
1805,"[0.4768365, 0.4921339, 0.4045587, 0.5685993, 0.3930366, 0.4084064, 0.4770875, 0.6357037, 0.4597251, 0.3029266, 0.8030963, 0.7980837, 0.8077509, 0.0912347]",1
1806,"[0.4768366, 0.492134, 0.4045588, 0.5685994, 0.3930367, 0.4084065, 0.4770876, 0.6357038, 0.4597252, 0.3029267, 0.8030964, 0.7980838, 0.807751, 0.0912348]",1
1807,"[0.4768367, 0.4921341, 0.4045589, 0.5685995, 0.3930368, 0.4084066, 0.4770877, 0.6357039, 0.4597253, 0.3029268, 0.8030965, 0.7980839, 0.8077511, 0.0912349]",1
1808,"[0.4768368, 0.4921342, 0.404559, 0.5685996, 0.3930369, 0.4084067, 0.4770878, 0.635704, 0.4597254, 0.3029269, 0.8030966, 0.798084, 0.8077512, 0.091235]",1
1809,"[0.4768369, 0.4921343, 0.4045591, 0.5685997, 0.393037, 0.4084068, 0.4770879, 0.6357041, 0.4597255, 0.302927, 0.8030967, 0.7980841, 0.8077513, 0.0912351]",1
1810,"[0.476837, 0.4921344, 0.4045592, 0.5685998, 0.3930371, 0.4084069, 0.477088, 0.6357042, 0.4597256, 0.3029271, 0.8030968, 0.7980842, 0.8077514, 0.0912352]",1
1811,"[0.4768371, 0.4921345, 0.4045593, 0.5685999, 0.3930372, 0.408407, 0.4770881, 0.6357043, 0.4597257, 0.3029272, 0.8030969, 0.7980843, 0.8077515, 0.0912353]",1
1812,"[0.4768372, 0.4921346, 0.4045594, 0.5686, 0.3930373, 0.4084071, 0.4770882, 0.6357044, 0.4597258, 0.3029273, 0.803097, 0.7980844, 0.8077516, 0.0912354]",1
1813,"[0.4768373, 0.4921347, 0.4045595, 0.5686001, 0.3930374, 0.4084072, 0.4770883, 0.6357045, 0.4597259, 0.3029274, 0.8030971, 0.7980845, 0.8077517, 0.0912355]",1
1814,"[0.4768374, 0.4921348, 0.4045596, 0.5686002, 0.3930375, 0.4084073, 0.4770884, 0.6357046, 0.459726, 0.3029275, 0.8030972, 0.7980846, 0.8077518, 0.0912356]",1
1815,"[0.5054877, 0.4815024, 0.449832, 0.4420719, 0.5461504, 0.4235187, 0.3918708, 0.4963314, 0.6362281, 0.448964, 0.3485305, 0.7134859, 0.7367603, 0.7150153]",1
1816,"[0.5054878, 0.4815025, 0.4498321, 0.442072, 0.5461505, 0.4235189, 0.3918709, 0.4963315, 0.6362282, 0.4489641, 0.3485306, 0.713486, 0.7367604, 0.7150154]",1
1817,"[0.5054879, 0.4815026, 0.4498322, 0.4420721, 0.5461506, 0.423519, 0.391871, 0.4963316, 0.6362283, 0.4489642, 0.3485307, 0.7134861, 0.7367605, 0.7150155]",1
1818,"[0.505488, 0.4815027, 0.4498323, 0.4420722, 0.5461507, 0.4235191, 0.3918711, 0.4963317, 0.6362284, 0.4489643, 0.3485308, 0.7134862, 0.7367606, 0.7150156]",1
1819,"[0.5054881, 0.4815028, 0.4498324, 0.4420724, 0.5461508, 0.4235192, 0.3918712, 0.4963318, 0.6362285, 0.4489644, 0.3485309, 0.7134863, 0.7367607, 0.7150157]",1
1820,"[0.5054882, 0.4815029, 0.4498325, 0.4420725, 0.5461509, 0.4235193, 0.3918713, 0.4963319, 0.6362286, 0.4489645, 0.348531, 0.7134864, 0.7367608, 0.7150158]",1
1821,"[0.5054883, 0.481503, 0.4498326, 0.4420726, 0.546151, 0.4235194, 0.3918714, 0.496332, 0.6362287, 0.4489646, 0.3485311, 0.7134865, 0.7367609, 0.7150159]",1
1822,"[0.5054884, 0.4815031, 0.4498327, 0.4420727, 0.5461511, 0.4235195, 0.3918715, 0.4963321, 0.6362288, 0.4489647, 0.3485312, 0.7134866, 0.736761, 0.715016]",1
1823,"[0.5054885, 0.4815032, 0.4498328, 0.4420728, 0.5461512, 0.4235196, 0.3918716, 0.4963322, 0.6362289, 0.4489648, 0.3485313, 0.7134867, 0.7367611, 0.7150161]",1
1824,"[0.5054886, 0.4815033, 0.4498329, 0.4420729, 0.5461513, 0.4235197, 0.3918717, 0.4963323, 0.636229, 0.4489649, 0.3485314, 0.7134868, 0.7367612, 0.7150162]",1
1825,"[0.5054887, 0.4815034, 0.449833, 0.442073, 0.5461514, 0.4235198, 0.3918718, 0.4963324, 0.6362291, 0.448965, 0.3485315, 0.7134869, 0.7367613, 0.7150163]",1
1826,"[0.5106641, 0.4220993, 0.4530764, 0.3800413, 0.5454671, 0.3695307, 0.3866472, 0.4472071, 0.635821, 0.3964177, 0.2700736, 0.684286, 0.7249157, 0.6707367]",1
1827,"[0.5106642, 0.4220994, 0.4530765, 0.3800414, 0.5454672, 0.3695308, 0.3866473, 0.4472072, 0.6358211, 0.3964178, 0.2700737, 0.6842861, 0.7249158, 0.6707368]",1
1828,"[0.5106643, 0.4220995, 0.4530766, 0.3800415, 0.5454673, 0.3695309, 0.3866474, 0.4472073, 0.6358212, 0.3964179, 0.2700738, 0.6842862, 0.7249159, 0.6707369]",1
1829,"[0.5106644, 0.4220996, 0.4530767, 0.3800416, 0.5454674, 0.369531, 0.3866475, 0.4472074, 0.6358213, 0.396418, 0.2700739, 0.6842863, 0.724916, 0.670737]",1
1830,"[0.5106645, 0.4220997, 0.4530768, 0.3800417, 0.5454675, 0.3695311, 0.3866476, 0.4472075, 0.6358214, 0.3964181, 0.270074, 0.6842864, 0.7249161, 0.6707371]",1
1831,"[0.5106646, 0.4220998, 0.4530769, 0.3800418, 0.5454676, 0.3695312, 0.3866477, 0.4472076, 0.6358215, 0.3964182, 0.2700741, 0.6842865, 0.7249162, 0.6707372]",1
1832,"[0.5106647, 0.4220999, 0.453077, 0.3800419, 0.5454677, 0.3695313, 0.3866478, 0.4472077, 0.6358216, 0.3964183, 0.2700742, 0.6842866, 0.7249163, 0.6707373]",1
1833,"[0.5106648, 0.4221, 0.4530771, 0.380042, 0.5454678, 0.3695314, 0.3866479, 0.4472078, 0.6358217, 0.3964184, 0.2700743, 0.6842867, 0.7249164, 0.6707374]",1
1834,"[0.5106649, 0.4221001, 0.4530772, 0.3800421, 0.5454679, 0.3695315, 0.386648, 0.4472079, 0.6358218, 0.3964185, 0.2700744, 0.6842868, 0.7249165, 0.6707375]",1
1835,"[0.510665, 0.4221002, 0.4530773, 0.3800422, 0.545468, 0.3695316, 0.3866481, 0.447208, 0.6358219, 0.3964186, 0.2700745, 0.6842869, 0.7249166, 0.6707376]",1
1836,"[0.5106651, 0.4221003, 0.4530774, 0.3800423, 0.5454681, 0.3695317, 0.3866482, 0.4472081, 0.635822, 0.3964187, 0.2700746, 0.684287, 0.7249167, 0.6707377]",1
1837,"[0.5016891, 0.5015967, 0.4369903, 0.4598791, 0.5379103, 0.4386383, 0.3802663, 0.5262018, 0.6152346, 0.4587555, 0.3543815, 0.7201451, 0.7451376, 0.719788]",1
1838,"[0.5016892, 0.5015968, 0.4369904, 0.4598792, 0.5379104, 0.4386384, 0.3802664, 0.5262019, 0.6152347, 0.4587556, 0.3543816, 0.7201452, 0.7451376, 0.7197881]",1
1839,"[0.5016893, 0.5015969, 0.4369905, 0.4598793, 0.5379105, 0.4386385, 0.3802665, 0.526202, 0.6152348, 0.4587557, 0.3543817, 0.7201453, 0.7451378, 0.7197882]",1
1840,"[0.5016894, 0.501597, 0.4369906, 0.4598794, 0.5379106, 0.4386386, 0.3802666, 0.5262021, 0.6152349, 0.4587558, 0.3543818, 0.7201454, 0.7451378, 0.7197883]",1
1841,"[0.5016895, 0.5015971, 0.4369907, 0.4598795, 0.5379107, 0.4386387, 0.3802667, 0.5262022, 0.615235, 0.4587559, 0.3543819, 0.7201455, 0.745138, 0.7197884]",1
1842,"[0.5016896, 0.5015972, 0.4369908, 0.4598796, 0.5379108, 0.4386388, 0.3802668, 0.5262023, 0.6152351, 0.458756, 0.354382, 0.7201456, 0.745138, 0.7197885]",1
1843,"[0.5016897, 0.5015973, 0.4369909, 0.4598797, 0.5379109, 0.4386389, 0.3802669, 0.5262024, 0.6152352, 0.4587561, 0.3543821, 0.7201457, 0.7451381, 0.7197886]",1
1844,"[0.5016898, 0.5015974, 0.436991, 0.4598798, 0.537911, 0.438639, 0.380267, 0.5262025, 0.6152353, 0.4587562, 0.3543822, 0.7201458, 0.7451383, 0.7197887]",1
1845,"[0.5016899, 0.5015975, 0.4369911, 0.4598799, 0.5379111, 0.4386391, 0.3802671, 0.5262026, 0.6152354, 0.4587563, 0.3543823, 0.7201459, 0.7451383, 0.7197888]",1
1846,"[0.50169, 0.5015976, 0.4369912, 0.45988, 0.5379112, 0.4386392, 0.3802672, 0.5262027, 0.6152355, 0.4587564, 0.3543824, 0.720146, 0.7451385, 0.7197889]",1
1847,"[0.5016901, 0.5015977, 0.4369913, 0.4598801, 0.5379113, 0.4386393, 0.3802673, 0.5262028, 0.6152356, 0.4587565, 0.3543825, 0.7201461, 0.7451385, 0.719789]",1
1848,"[0.5153409, 0.459169, 0.4617319, 0.4210419, 0.555361, 0.4061189, 0.3891909, 0.4869209, 0.6284817, 0.4398745, 0.3609473, 0.6792058, 0.7186918, 0.7073266]",1
1849,"[0.515341, 0.4591691, 0.461732, 0.421042, 0.5553611, 0.406119, 0.389191, 0.486921, 0.6284818, 0.4398746, 0.3609474, 0.6792059, 0.7186919, 0.7073267]",1
1850,"[0.5153411, 0.4591692, 0.4617321, 0.4210421, 0.5553612, 0.4061191, 0.3891911, 0.4869211, 0.6284819, 0.4398747, 0.3609475, 0.679206, 0.718692, 0.7073268]",1
1851,"[0.5153412, 0.4591693, 0.4617322, 0.4210422, 0.5553613, 0.4061192, 0.3891912, 0.4869212, 0.628482, 0.4398748, 0.3609476, 0.6792061, 0.7186921, 0.7073269]",1
1852,"[0.5153413, 0.4591694, 0.4617323, 0.4210423, 0.5553614, 0.4061193, 0.3891913, 0.4869213, 0.6284821, 0.4398749, 0.3609477, 0.6792062, 0.7186922, 0.707327]",1
1853,"[0.5153414, 0.4591695, 0.4617324, 0.4210424, 0.5553615, 0.4061194, 0.3891914, 0.4869214, 0.6284822, 0.439875, 0.3609478, 0.6792063, 0.7186923, 0.7073271]",1
1854,"[0.5153415, 0.4591696, 0.4617325, 0.4210425, 0.5553616, 0.4061195, 0.3891915, 0.4869215, 0.6284823, 0.4398751, 0.3609479, 0.6792064, 0.7186924, 0.7073272]",1
1855,"[0.5153416, 0.4591697, 0.4617326, 0.4210426, 0.5553617, 0.4061196, 0.3891916, 0.4869216, 0.6284824, 0.4398752, 0.360948, 0.6792065, 0.7186925, 0.7073273]",1
1856,"[0.5153417, 0.4591698, 0.4617327, 0.4210427, 0.5553618, 0.4061197, 0.3891917, 0.4869217, 0.6284825, 0.4398753, 0.3609481, 0.6792066, 0.7186926, 0.7073274]",1
1857,"[0.5153418, 0.4591699, 0.4617328, 0.4210428, 0.5553619, 0.4061198, 0.3891918, 0.4869218, 0.6284826, 0.4398754, 0.3609482, 0.6792067, 0.7186927, 0.7073275]",1
1858,"[0.5153419, 0.45917, 0.4617329, 0.4210429, 0.555362, 0.4061199, 0.3891919, 0.4869219, 0.6284827, 0.4398755, 0.3609483, 0.6792068, 0.7186928, 0.7073276]",1
1859,"[0.4828975, 0.4627893, 0.4279246, 0.4217003, 0.5161226, 0.4013169, 0.3672691, 0.4788372, 0.6043573, 0.4387715, 0.3432552, 0.6772637, 0.7145225, 0.708322]",1
1860,"[0.4828976, 0.4627894, 0.4279247, 0.4217004, 0.5161227, 0.401317, 0.3672692, 0.4788373, 0.6043574, 0.4387716, 0.3432553, 0.6772638, 0.7145226, 0.7083221]",1
1861,"[0.4828977, 0.4627895, 0.4279248, 0.4217005, 0.5161228, 0.4013171, 0.3672693, 0.4788374, 0.6043575, 0.4387717, 0.3432554, 0.6772639, 0.7145227, 0.7083222]",1
1862,"[0.4828978, 0.4627896, 0.4279249, 0.4217006, 0.5161229, 0.4013172, 0.3672694, 0.4788375, 0.6043576, 0.4387718, 0.3432555, 0.677264, 0.7145228, 0.7083223]",1
1863,"[0.4828979, 0.4627897, 0.427925, 0.4217007, 0.516123, 0.4013173, 0.3672695, 0.4788376, 0.6043577, 0.4387719, 0.3432556, 0.6772641, 0.7145229, 0.7083224]",1
1864,"[0.482898, 0.4627898, 0.4279251, 0.4217008, 0.5161231, 0.4013174, 0.3672696, 0.4788377, 0.6043578, 0.438772, 0.3432557, 0.6772642, 0.714523, 0.7083225]",1
1865,"[0.4828981, 0.4627899, 0.4279252, 0.4217009, 0.5161232, 0.4013175, 0.3672697, 0.4788378, 0.6043579, 0.4387721, 0.3432558, 0.6772643, 0.7145231, 0.7083226]",1
1866,"[0.4828982, 0.46279, 0.4279253, 0.421701, 0.5161233, 0.4013176, 0.3672698, 0.4788379, 0.604358, 0.4387722, 0.3432559, 0.6772644, 0.7145232, 0.7083227]",1
1867,"[0.4828983, 0.4627901, 0.4279254, 0.4217011, 0.5161234, 0.4013177, 0.3672699, 0.478838, 0.6043581, 0.4387723, 0.343256, 0.6772645, 0.7145233, 0.7083228]",1
1868,"[0.4828984, 0.4627902, 0.4279255, 0.4217012, 0.5161235, 0.4013178, 0.36727, 0.4788381, 0.6043582, 0.4387724, 0.3432561, 0.6772646, 0.7145234, 0.7083229]",1
1869,"[0.4828985, 0.4627903, 0.4279256, 0.4217013, 0.5161236, 0.4013179, 0.3672701, 0.4788382, 0.6043583, 0.4387725, 0.3432562, 0.6772647, 0.7145235, 0.708323]",1
1870,"[0.4556982, 0.4876761, 0.411358, 0.4470539, 0.4965196, 0.4318073, 0.3564989, 0.4938425, 0.5815492, 0.4790548, 0.2860144, 0.7062112, 0.6976956, 0.7197733]",1
1871,"[0.4556983, 0.4876762, 0.4113581, 0.447054, 0.4965197, 0.4318074, 0.356499, 0.4938426, 0.5815493, 0.4790549, 0.2860145, 0.7062113, 0.6976957, 0.7197734]",1
1872,"[0.4556984, 0.4876763, 0.4113582, 0.4470541, 0.4965198, 0.4318075, 0.3564991, 0.4938427, 0.5815494, 0.479055, 0.2860146, 0.7062114, 0.6976958, 0.7197735]",1
1873,"[0.4556985, 0.4876764, 0.4113583, 0.4470542, 0.4965199, 0.4318076, 0.3564992, 0.4938428, 0.5815495, 0.4790551, 0.2860147, 0.7062115, 0.6976959, 0.7197736]",1
1874,"[0.4556986, 0.4876765, 0.4113584, 0.4470543, 0.49652, 0.4318077, 0.3564993, 0.4938429, 0.5815496, 0.4790552, 0.2860148, 0.7062116, 0.697696, 0.7197737]",1
1875,"[0.4556987, 0.4876766, 0.4113585, 0.4470544, 0.4965201, 0.4318078, 0.3564994, 0.493843, 0.5815497, 0.4790553, 0.2860149, 0.7062117, 0.6976961, 0.7197738]",1
1876,"[0.4556988, 0.4876767, 0.4113586, 0.4470545, 0.4965202, 0.4318079, 0.3564995, 0.4938431, 0.5815498, 0.4790554, 0.286015, 0.7062118, 0.6976962, 0.7197739]",1
1877,"[0.4556989, 0.4876768, 0.4113587, 0.4470546, 0.4965203, 0.431808, 0.3564996, 0.4938432, 0.5815499, 0.4790555, 0.2860151, 0.7062119, 0.6976963, 0.719774]",1
1878,"[0.455699, 0.4876769, 0.4113588, 0.4470548, 0.4965204, 0.4318082, 0.3564997, 0.4938433, 0.58155, 0.4790556, 0.2860152, 0.706212, 0.6976964, 0.7197741]",1
1879,"[0.4556991, 0.487677, 0.4113589, 0.4470549, 0.4965205, 0.4318083, 0.3564998, 0.4938434, 0.5815501, 0.4790558, 0.2860153, 0.7062121, 0.6976965, 0.7197742]",1
1880,"[0.4556992, 0.4876771, 0.411359, 0.447055, 0.4965206, 0.4318084, 0.3564999, 0.4938435, 0.5815502, 0.4790559, 0.2860154, 0.7062122, 0.6976966, 0.7197743]",1
1881,"[0.5041618, 0.4471977, 0.4508074, 0.4203633, 0.5356968, 0.3979315, 0.3916506, 0.4791169, 0.6207214, 0.4193316, 0.3703361, 0.6698691, 0.7208895, 0.6895958]",1
1882,"[0.5041619, 0.4471978, 0.4508075, 0.4203634, 0.5356969, 0.3979316, 0.3916507, 0.479117, 0.6207215, 0.4193317, 0.3703362, 0.6698692, 0.7208896, 0.6895959]",1
1883,"[0.504162, 0.4471979, 0.4508076, 0.4203635, 0.535697, 0.3979317, 0.3916508, 0.4791171, 0.6207216, 0.4193318, 0.3703363, 0.6698693, 0.7208897, 0.689596]",1
1884,"[0.5041621, 0.447198, 0.4508077, 0.4203636, 0.5356971, 0.3979318, 0.3916509, 0.4791172, 0.6207217, 0.4193319, 0.3703364, 0.6698694, 0.7208898, 0.6895961]",1
1885,"[0.5041622, 0.4471981, 0.4508078, 0.4203637, 0.5356972, 0.3979319, 0.391651, 0.4791173, 0.6207218, 0.419332, 0.3703365, 0.6698695, 0.7208899, 0.6895962]",1
1886,"[0.5041623, 0.4471982, 0.4508079, 0.4203638, 0.5356973, 0.397932, 0.3916511, 0.4791175, 0.6207219, 0.4193321, 0.3703366, 0.6698696, 0.72089, 0.6895963]",1
1887,"[0.5041624, 0.4471983, 0.450808, 0.4203639, 0.5356974, 0.3979321, 0.3916512, 0.4791176, 0.620722, 0.4193322, 0.3703367, 0.6698697, 0.7208901, 0.6895964]",1
1888,"[0.5041625, 0.4471984, 0.4508081, 0.420364, 0.5356975, 0.3979322, 0.3916513, 0.4791177, 0.6207221, 0.4193323, 0.3703368, 0.6698698, 0.7208902, 0.6895965]",1
1889,"[0.5041626, 0.4471985, 0.4508082, 0.4203641, 0.5356976, 0.3979323, 0.3916514, 0.4791178, 0.6207222, 0.4193324, 0.3703369, 0.6698699, 0.7208903, 0.6895966]",1
1890,"[0.5041627, 0.4471986, 0.4508083, 0.4203642, 0.5356977, 0.3979324, 0.3916515, 0.4791179, 0.6207223, 0.4193325, 0.3703371, 0.66987, 0.7208904, 0.6895967]",1
1891,"[0.5041628, 0.4471987, 0.4508084, 0.4203643, 0.5356978, 0.3979325, 0.3916516, 0.479118, 0.6207224, 0.4193326, 0.3703372, 0.6698701, 0.7208905, 0.6895968]",1
1892,"[0.492434, 0.4300257, 0.4380339, 0.3906054, 0.5385291, 0.3766761, 0.3843039, 0.4509662, 0.6180215, 0.4004411, 0.2931465, 0.6633021, 0.7105107, 0.6683973]",1
1893,"[0.4924341, 0.4300258, 0.438034, 0.3906055, 0.5385292, 0.3766762, 0.384304, 0.4509663, 0.6180216, 0.4004412, 0.2931466, 0.6633022, 0.7105108, 0.6683974]",1
1894,"[0.4924342, 0.4300259, 0.4380341, 0.3906056, 0.5385293, 0.3766763, 0.3843041, 0.4509664, 0.6180217, 0.4004413, 0.2931467, 0.6633023, 0.7105109, 0.6683975]",1
1895,"[0.4924343, 0.430026, 0.4380342, 0.3906057, 0.5385294, 0.3766764, 0.3843042, 0.4509665, 0.6180218, 0.4004414, 0.2931468, 0.6633024, 0.710511, 0.6683976]",1
1896,"[0.4924344, 0.4300261, 0.4380343, 0.3906058, 0.5385295, 0.3766765, 0.3843043, 0.4509666, 0.6180219, 0.4004415, 0.2931469, 0.6633025, 0.7105111, 0.6683977]",1
1897,"[0.4924345, 0.4300262, 0.4380344, 0.3906059, 0.5385296, 0.3766766, 0.3843044, 0.4509667, 0.618022, 0.4004416, 0.293147, 0.6633026, 0.7105112, 0.6683978]",1
1898,"[0.4924346, 0.4300263, 0.4380345, 0.390606, 0.5385297, 0.3766767, 0.3843045, 0.4509668, 0.6180221, 0.4004417, 0.2931471, 0.6633027, 0.7105113, 0.6683979]",1
